name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2949.284137,2791.674731,2335.409193,2058.649626,1893.963365,1849.585281,1839.983526,1821.351986,1796.18086,1663.91506,1618.460011,1759.160865,1763.257557,1889.954129,1961.104616,2022.56433,2113.710733,2179.813891,2106.363689,2055.824686,2213.637783,2066.637569,2170.585832,,,
Least developed countries: UN classification,,,,,,,,,,,,311.8212365,311.007755,312.8241503,311.2358519,305.9158066,305.7186081,303.1690814,301.3913281,299.8495096,301.3655669,296.6204862,295.5509547,295.0554123,293.5141398,294.7123494,293.8606332,290.5769932,292.6029484,291.4277118,289.6765475,288.0065549,286.9053547,283.7996052,286.8275336,290.658883,290.7939254,291.8193267,293.3604385,297.0887559,296.8333554,302.8332633,307.0656644,312.2631214,311.4992232,315.3320594,321.7864474,324.9431262,329.5489058,337.6959698,345.3703352,348.4846868,350.6438439,,,
Lebanon,,,,,,,,,,,,785.3137087,789.5655434,958.8590831,964.3589457,840.2492067,892.9286989,696.1964896,830.1001008,895.2859343,949.4153059,901.2777583,678.581428,729.9116092,740.0103253,870.0504709,965.1535695,996.943322,741.7639183,732.6907306,722.8565541,878.6033505,868.5693307,1210.43021,1293.39246,1453.990992,1514.722365,1698.31027,1657.530283,1710.741508,1517.229197,1566.267793,1484.228927,1413.917844,1368.810782,1265.225685,1182.360987,1035.392148,1322.601243,1590.70837,1471.538031,1446.791111,1615.820199,,,
Lesotho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.64402979,17.1353443,9.792073059,9.715410072,,,,,,,,
Liberia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libya,,,,,,,,,,,,711.0851967,952.7335533,1078.455407,1152.501638,1397.845697,1217.548298,1455.084147,1586.57472,1710.670328,2159.139336,2232.947122,2330.997444,2357.592956,2471.838835,2597.83265,2545.852526,2700.283157,2526.915815,2675.226281,2538.98685,2518.056281,2452.197404,2493.571308,2760.520975,2867.09509,2996.350388,2991.943953,2976.935886,2887.956985,2979.271027,3013.992402,3071.600867,3109.113904,3143.519174,3070.965948,2967.638873,2725.887925,2870.79109,3153.335814,3281.07663,2157.483989,2728.673141,,,
Liechtenstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4344.17273,4601.700154,2978.411206,2472.217417,2220.420361,2401.120167,2610.041945,2490.347643,2633.261874,2259.656414,2037.619559,2384.742732,2574.353331,2709.24976,2779.195902,2662.800735,2666.013336,2927.241223,2976.188399,2770.832358,2275.926764,2412.480702,2468.782936,,,
Low & middle income,,,,,,,,,,,,450.061671,458.5324967,471.2960398,477.9894943,498.8393587,510.5619663,532.0036048,551.54497,560.4470839,562.2704364,562.2666836,572.5366788,573.8603597,588.9932419,597.0340806,604.9370255,617.9687007,629.7809807,636.0530673,761.760615,748.7318313,736.596533,737.9490001,736.7909755,756.3580172,760.7432989,763.0018147,755.4677296,761.5947161,775.1886223,780.9230666,799.5214765,842.9351279,900.5040022,935.3288104,974.0748473,1005.574042,1031.549941,1057.704849,1117.60399,1160.735439,1194.675613,,,
Low income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lower middle income,,,,,,,,,,,,296.0986624,297.2046199,301.0418832,304.4985827,309.4180662,314.6296461,320.8486037,320.7724785,327.7946913,330.1535505,337.8971547,343.5531916,346.6949303,349.3252305,356.0083673,361.3458379,367.4576501,374.0707955,382.0951257,557.8624358,558.4316159,539.0159404,527.1045365,509.0713106,518.1813492,517.4935772,521.0060474,519.1106029,529.6508617,534.2797114,536.2314304,543.0655669,549.046111,564.5184109,574.1340436,582.805384,594.7996429,603.5318036,616.091546,635.613297,641.2850261,653.998832,,,
Luxembourg,10523.40669,10534.01821,10414.54092,10465.81302,11150.05034,10926.39517,10480.60618,10361.97257,11114.66726,11974.19259,12106.15294,11863.08959,12009.57011,12648.56042,13023.88959,10504.9812,10668.56744,10278.55755,11096.00367,10458.11286,9774.650556,8526.037374,8057.809999,7576.207121,8112.675479,8346.926421,8163.548751,7942.948078,8158.433525,8699.936356,8874.105015,9353.421189,9262.081979,9266.942575,8823.252466,7705.407158,7711.178707,7409.850995,7066.88486,7266.97253,7643.552601,7946.499066,8170.466745,8508.887806,9347.395191,9418.95227,9157.596633,8765.934087,8601.285173,7944.0459,8321.891773,8043.669588,7706.877912,7326.768625,,
Macao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Macedonia, the former Yugoslav Republic of",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1241.157944,1220.465305,1365.882107,1410.930906,1264.94902,1279.642025,1508.576558,1364.268323,1454.946524,1355.509908,1325.868479,1274.657262,1245.851789,1364.998274,1351.965519,1391.326716,1428.327627,1484.206847,1465.404478,1365.173489,1397.849056,1504.021515,1434.371542,,,
Madagascar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,,,,,,,,,,,,541.2507407,536.0952105,520.140397,575.5939873,593.1277861,629.4462825,621.7400866,780.6629002,893.4238113,872.8753665,907.8230305,898.6549052,1019.376798,1025.422789,1004.359269,1094.852984,1078.98626,1099.606488,1172.1147,1217.04206,1458.507999,1566.724812,1651.472364,1603.731754,1690.816822,1822.481862,2063.526965,1913.346323,1896.870718,2113.459983,2153.947356,2183.873421,2295.673768,2422.338466,2580.514499,2549.697849,2742.500273,2818.863511,2637.675361,2690.539768,2768.560636,2799.039003,,,
Maldives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.4722018,,,,,,,,,,,,,,801.2820513,700.9345794,864.8648649,856.7335244,,,,,,,,
Mali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,,,,,,,,,,,,695.9563925,873.0335593,844.4771674,775.4639134,687.9877195,778.1662273,822.8654266,950.3420572,907.525962,1005.122456,1129.51201,1255.8101,945.0902204,1245.235078,1023.899397,1678.113884,1750.653875,1871.376952,1983.2688,1963.125053,1879.547812,1840.380889,2331.976068,2096.151285,1916.014502,1873.714404,2090.108625,1831.249536,1987.036061,1772.825366,2002.854758,1853.420344,2072.996272,2068.071713,2182.622067,2057.159,2158.082631,2045.043835,1883.382589,2048.028024,2005.263436,1599.291938,,,
Marshall Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.8997964,557.0709593,576.0368664,613.7793463,,,,,,,,
Mauritania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritius,,,,,,,,,,,,433.7964563,435.0597909,438.6617315,449.0673567,448.4080717,459.704117,474.2228768,476.0101511,466.8055602,445.7521901,434.7532082,414.6018069,426.6525306,431.8888859,433.200265,490.7376794,512.0115975,513.9675568,561.1618439,629.3820689,634.4217232,657.7868229,678.8414889,657.6237862,697.0039832,702.2343994,712.571977,750.4431581,775.3744468,851.2216556,886.763795,873.1958018,909.0631877,919.7979039,944.8721519,1006.501642,1007.574841,1027.174206,999.4869447,1053.452495,1053.50989,1067.780253,,,
Mexico,,,,,,,,,,,,799.9448878,856.8112094,917.4716372,946.6013104,971.6144422,1010.697797,1063.780371,1159.14059,1240.456061,1371.888977,1431.3909,1465.050247,1349.895203,1380.85893,1404.695052,1338.599421,1379.333142,1368.126007,1400.608865,1430.93851,1465.796056,1452.971906,1429.973597,1449.357539,1376.024678,1382.718929,1398.883982,1419.551073,1448.780037,1408.555297,1424.27817,1412.869399,1467.26534,1485.562494,1537.096371,1534.155611,1551.296607,1572.878498,1500.424455,1486.027067,1525.3523,1543.293232,1475.074359,,
"Micronesia, Federated States of",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa (all income levels),,,,,,,,,,,,468.4088653,463.6535389,529.1286368,551.7742833,588.4066142,637.3316913,683.1129677,728.2415335,836.2515239,885.4445448,978.1418691,1068.436753,1056.378115,1075.71872,1100.708147,1118.434076,1163.208156,1213.315161,1269.789301,1193.9386,1229.354633,1295.094191,1346.172687,1402.932121,1463.823849,1468.995087,1511.602915,1510.460011,1533.992919,1532.025246,1596.124151,1650.513958,1660.879847,1730.776159,1813.504773,1876.561888,1935.875555,2050.957109,2085.706776,2143.764128,2113.826482,2210.46218,,,
Middle East & North Africa (developing only),,,,,,,,,,,,334.0845174,339.0423781,379.947794,419.868318,446.3087976,492.1690654,525.34242,537.0748261,597.8056749,596.8980614,637.0250084,701.1631529,682.7595852,725.8909075,751.0886768,759.8115292,762.6023211,770.2180831,817.9061242,827.4700555,843.8570455,887.1468941,932.4431508,975.8342711,994.8826574,973.8045383,1039.319115,1013.591068,1040.548313,1022.505084,1071.481867,1091.274112,1102.413729,1156.231995,1241.329333,1252.524845,1295.814893,1357.466751,1379.893875,1374.066473,1358.271609,1390.993775,,,
Middle income,,,,,,,,,,,,444.3483898,453.3355858,466.7669351,473.8424872,495.8778255,507.9838836,530.3949154,550.6344361,559.5613486,561.1225534,561.3562636,572.1325487,573.3876206,589.3580509,597.7293576,606.5839487,620.7632307,633.3296974,640.3476474,773.249888,760.0432549,749.3150358,751.9681882,751.8852351,774.3179361,779.830095,782.8469559,775.3209717,781.5272794,796.0853964,802.1391712,822.212244,868.5160559,930.6190355,967.5751441,1009.150395,1043.83257,1071.011151,1099.005486,1163.385529,1210.540667,1247.568351,,,
"Moldova, Republic of",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2676.53869,2227.542387,1847.259039,1647.320994,1378.971011,1283.796437,1105.569139,1059.243207,978.2269819,854.296448,792.1033456,840.4502099,854.418721,930.0288358,936.9660192,972.7407782,962.3924296,938.5967218,938.3478035,891.029402,955.9851153,933.6017052,920.4437453,,,
Monaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,,,,,,,,,,,,,,,,,,,,,,,,,,1624.589921,1703.182343,1746.2408,1810.527842,1675.215296,1560.47973,1720.317234,1488.637427,1380.190208,1184.477931,1172.643794,979.8171522,951.8515696,951.346755,944.391488,999.6454549,997.9402652,1058.164856,1022.820564,1041.600227,1038.877918,1143.23404,1197.352953,1189.005372,1211.063421,1265.759733,1303.616358,1404.176276,,,
Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1745.974431,1913.556359,1927.978892,2067.967759,1646.312272,1898.288421,1815.529957,1711.797113,,,
Morocco,,,,,,,,,,,,180.671093,190.3879956,206.3545874,218.9668102,222.015553,234.5055947,252.0368101,260.7890302,271.6248538,269.3904643,264.1194895,268.2552653,272.4197644,274.450728,273.5037008,276.230206,277.3831986,285.6821794,304.3677265,305.3912589,315.1420269,328.0975024,334.3897029,352.5265014,343.7250627,356.6921117,362.4623729,364.9804493,383.1807253,380.8337962,399.5722469,402.3127893,396.7472571,431.6340661,463.5586294,468.1351155,487.3045077,503.0764697,502.6029358,527.3378484,559.7907338,569.9111908,,,
Mozambique,,,,,,,,,,,,728.2998671,699.0228986,686.6274412,664.8305167,642.0067275,615.9265167,608.4051413,575.3376979,562.3177616,562.9899151,535.9243335,523.7826274,507.8171538,493.1475783,485.9022168,478.9211868,474.5488611,469.5227207,462.5330974,442.8688934,429.625813,420.2721391,411.9188323,400.3466756,394.914731,390.0823221,390.6850964,384.4379772,381.9464832,392.710606,401.5813982,395.1276868,404.5725277,408.0597436,401.8026783,402.1682447,407.2787497,403.1599313,405.8323782,406.9880353,410.6557717,405.6089148,,,
Myanmar,,,,,,,,,,,,283.9827554,281.9318484,271.0544715,275.47039,273.5510867,276.992724,276.246179,273.3058528,272.2131166,273.3410879,270.8924658,270.2388117,267.5592218,271.1030243,285.4199561,285.4734823,269.3009531,261.712387,264.3422302,254.2274488,246.5825549,251.0607458,246.1022516,258.5171366,264.1146748,261.2300956,263.2025529,266.7756922,264.3098765,269.3871681,260.3553463,266.3858449,286.1801151,297.6430856,296.3786081,298.1154275,307.4430696,294.5815252,277.4218083,270.8652983,273.9200848,290.6062768,,,
Namibia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.0588261,443.3691465,471.3660964,497.9001487,540.3569308,564.7242881,561.6601359,567.627851,549.916008,526.1410583,606.995839,548.5866676,569.1408011,603.6889369,617.1006193,613.4966637,623.2331049,666.4049727,670.5936794,687.3009874,685.7324094,705.912565,,,
Nepal,,,,,,,,,,,,299.0181692,300.9726705,303.677213,303.2622652,302.3583528,301.1642578,302.065543,301.9440449,305.077875,306.3617523,304.5394782,305.7469435,308.5151818,309.0659753,304.861366,308.1344859,307.0651113,307.336068,304.2598825,308.8925608,310.6812372,309.7450769,309.360352,311.9382844,313.7642844,313.8033252,316.8222704,318.3538484,329.4089874,341.5191862,346.9036688,345.370792,350.1150835,350.5203362,358.0066168,353.9934956,357.1308727,365.9527457,373.214818,379.921945,388.8481123,367.2746492,,,
Netherlands,1825.934253,1879.150201,2081.011621,2268.42789,2349.083542,2493.153897,2605.566956,2762.802483,3042.809658,3362.787219,3765.567366,3855.226766,4381.041795,4613.271339,4501.414317,4318.726564,4742.981742,4560.27312,4662.605278,4868.635594,4548.824789,4269.41412,3785.115936,3935.956879,4147.701528,4184.429814,4317.315591,4387.670689,4321.10053,4323.85818,4393.203696,4602.643645,4501.660875,4508.459639,4509.468669,4576.470376,4728.19397,4579.474782,4599.693555,4519.164325,4597.82834,4712.299625,4687.98228,4807.931279,4856.638946,4802.959803,4700.183242,4843.796088,4837.166893,4729.159957,5020.998479,4637.767016,4689.840956,4593.763895,,
New Caledonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,1685.788431,1763.259908,1791.461322,1924.229007,2176.168871,2241.41569,2286.231175,2188.693513,2319.300244,2374.228578,2457.81727,2393.107256,2617.161059,2662.050789,2882.552502,2772.282119,2928.693136,3055.081085,3031.799308,2834.458025,2886.324007,2849.9856,3012.971389,3076.758666,3251.011744,3448.328355,3464.096048,3452.96268,3609.680514,3846.626152,3852.635594,3762.165889,3806.845712,3966.258328,4053.60884,4052.122012,4129.69239,4257.232962,4161.358847,4306.427994,4428.73422,4406.488597,4335.202482,4195.671931,4237.773211,4093.457994,4045.756106,4053.334438,4084.581436,4061.618091,4203.838003,4148.647126,4301.382682,4187.651111,,
Nicaragua,,,,,,,,,,,,492.3964353,487.9634666,513.1475416,522.2768836,526.5511945,548.1222236,585.0413864,548.5162398,448.8952149,472.2466161,471.545467,469.2686158,476.3605339,510.5433388,520.7087127,508.6572938,502.3832457,464.8128628,487.6720666,487.1677696,505.7119693,509.8399477,490.8894615,485.7807162,489.803737,489.4154732,503.0446194,497.2198076,496.1919614,500.6441484,497.6897515,508.7405854,513.8011279,530.303484,530.8320167,520.0515869,521.9619498,520.9587089,517.5347806,515.4793139,527.1546632,563.3741442,,,
Niger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,,,,,,,,,,,,577.4985487,583.7948082,595.4046161,598.6456542,606.6176393,620.3824092,634.2587482,643.8604267,651.0852199,662.9578599,674.180649,689.494539,691.2332153,675.4654696,680.4734047,669.1633599,674.4729845,676.4378873,681.9845684,694.6593319,709.6404608,719.30837,712.7787553,678.1526985,679.668508,691.0865577,696.8763647,684.3410844,691.2949386,700.2416886,716.8717105,721.3122098,743.1114891,744.7456568,754.2563728,740.8818352,747.1012487,749.2179816,718.0538048,752.5170842,775.0384167,794.9102392,,,
North America,5516.355617,5494.086457,5654.544543,5869.044418,6024.09479,6201.770587,6469.291448,6693.144005,6960.887266,7215.690803,7466.148368,7539.350206,7845.45155,8064.280905,7831.721206,7607.148711,8019.945585,8200.147622,8350.730789,8279.402183,7928.772475,7636.124734,7248.312439,7184.63634,7433.315375,7454.599331,7387.510774,7624.06434,7850.271078,7894.60875,7655.045268,7607.110499,7657.597729,7702.708258,7765.507545,7773.473362,7855.603223,7842.149484,7807.039865,7931.935044,8068.348719,7842.271817,7850.892224,7841.283878,7929.18089,7898.968003,7762.362499,7789.489812,7533.823179,7091.812955,7184.178703,7062.672688,6855.753187,6932.965563,,
Northern Mariana Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norway,1906.17493,1937.644745,2052.054484,2182.993108,2320.013134,2539.59773,2710.078199,2815.687987,3052.896565,3193.655078,3417.674662,3407.062292,3495.96034,3600.382719,3572.975451,3642.367092,3951.896749,4049.640322,4350.585204,4457.71669,4483.164367,4406.451493,4254.671262,4419.380288,4663.362156,4806.171969,5015.464969,5037.641647,4807.193416,4972.577309,4951.709465,5090.342847,5143.435484,5443.251621,5298.709384,5377.080894,5186.665894,5461.540644,5668.474797,5896.888846,5809.80978,5942.61757,5489.440542,5919.072566,5756.464957,5790.45749,5820.807793,5849.734124,6236.852514,6171.371911,6621.378076,5652.199396,5817.292087,6486.546935,,
Not classified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD members,2668.694462,2697.513685,2810.851796,2954.863591,3055.580099,3137.756007,3258.1936,3393.488197,3574.646923,3769.214922,4080.319122,3757.439419,3903.247152,4077.274715,3981.446978,3856.289305,4065.481561,4126.547356,4214.446594,4278.755291,4142.80505,4004.54359,3877.446607,3852.512562,3977.075052,4035.085029,4043.220188,4144.002563,4236.532624,4277.642154,4239.905975,4250.730668,4256.428966,4282.264817,4321.69952,4376.638065,4473.075114,4481.529294,4464.267363,4514.181623,4581.567984,4534.500644,4530.17258,4554.615768,4610.100691,4602.664343,4573.045114,4558.19756,4465.334323,4231.377506,4349.591317,4243.212619,4182.036685,4173.944248,,
Oman,,,,,,,,,,,,304.0384741,112.0548083,119.6782112,177.0218315,270.824358,407.2138437,761.6623338,537.9013729,772.2179227,996.9602599,802.9499864,1151.871269,1004.78426,1571.184673,1408.479354,1272.779961,1412.370193,1314.967819,1471.856782,2328.286867,3086.020784,2756.404571,2871.464634,2861.08643,2782.827767,2825.197949,3027.889258,3053.09939,3163.530491,3438.691919,3744.57866,3887.718378,4049.040806,4075.813028,4434.08429,6020.955002,6846.24,6458.703659,6212.94477,7580.606621,7953.179171,7423.813999,,,
Other small states,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.0623027,564.1111349,590.9578582,608.0946952,,,,,,,,
Pacific island small states,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.7995785,,,,,,,,,,,,,,475.294417,424.2670359,411.4452488,395.0267047,,,,,,,,
Pakistan,,,,,,,,,,,,285.432379,285.1598325,291.2682056,300.0342589,304.6768409,299.1728921,302.5569731,305.4281518,312.8619793,317.1390521,328.89008,336.9228083,343.6579522,343.5297352,350.0992594,353.6808319,376.3442438,382.9099992,392.4369809,398.2731189,397.6142267,412.2495949,422.3438225,428.7178953,436.6891811,448.2503814,448.9251918,447.635639,461.6408282,463.4183531,460.7272089,455.9273369,466.5760553,489.760191,497.2412593,507.1983219,523.2672102,503.5574385,500.1760589,496.342292,488.9380037,483.4379745,,,
Palau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4868.624561,,,,,,,,,,,,,,,,,,,,,,,,,
Panama,,,,,,,,,,,,1059.387261,1159.689272,1230.652585,1177.614922,969.0071149,935.0758237,899.7691371,859.8056155,897.9814051,713.8536573,744.3734308,796.4699063,830.9545926,744.2994116,702.8580492,698.760788,730.8000538,666.2004617,614.1824867,603.347619,640.6053983,715.3836596,711.0185196,733.6061907,729.2899338,763.7182026,777.7423732,883.7703593,853.8653885,848.2034344,912.1762475,834.6709159,827.2661671,801.4093064,868.7844218,915.4954715,879.5238364,872.5939133,945.8939861,1024.595457,1102.191783,1109.05584,,,
Papua New Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paraguay,,,,,,,,,,,,539.7579432,540.588376,571.376835,553.2822745,528.1150169,547.6966936,580.5309373,631.2029243,623.4619786,655.4237088,636.1737014,630.6488856,626.7174987,620.0675496,615.1677667,622.9407131,699.102777,726.9317893,770.8903877,729.2196481,733.7261259,712.6913434,722.2271639,770.8225924,824.5577001,824.7621746,877.044888,847.1836828,791.6460375,726.2699797,724.9626153,705.4337615,707.1467139,701.8897419,683.2007217,693.5678726,708.7828687,720.2719769,732.6891484,774.1554301,774.7233253,783.3256155,,,
Peru,,,,,,,,,,,,666.074956,648.8079994,658.3188725,678.3522696,679.9144002,672.42459,678.5090672,641.4178156,622.8085506,648.5210827,636.6454703,632.7254874,568.2447625,568.7901432,541.3205969,538.8883416,540.9743204,520.4001244,469.9857587,445.9805528,428.5220703,408.4331322,427.6090006,434.8011491,456.3957768,462.3250629,440.5579736,456.5597174,479.5173344,471.6082173,449.1412727,446.3408272,432.0278648,472.0663752,494.2262711,473.9727695,506.6331438,524.9312479,592.6967453,654.019263,692.7881221,719.6282686,,,
Philippines,,,,,,,,,,,,415.8910512,406.492298,439.9405249,428.8176235,442.1156064,450.6354733,456.7430219,451.7759986,465.5515402,472.8996578,462.5271925,461.890994,488.8371764,427.8114004,437.4133469,425.7698586,433.3576723,446.4352355,457.4104114,463.4430954,451.389562,460.5459763,449.3201361,470.308675,481.4415083,486.7337592,500.9897717,504.2586936,506.5670187,513.1386369,481.0173706,477.4572111,469.0001055,458.5236279,451.044703,440.3253967,434.4023529,444.1454968,416.6938258,435.2773316,427.9969977,443.1597249,,,
Poland,1827.936816,1894.057436,1976.859792,1984.016736,2031.261374,2088.010793,2140.868691,2199.054621,2290.236264,2438.366889,2549.980376,2627.021489,2693.745275,2784.332708,2882.11696,3029.427815,3157.946112,3251.802572,3488.406405,3565.325143,3559.326505,3245.297816,3412.498664,3350.919512,3211.696852,3351.954155,3464.242892,3535.481972,3496.985114,3259.223305,2705.608743,2641.029448,2569.175335,2624.648843,2496.172708,2577.529684,2680.10207,2643.123536,2469.065732,2405.339761,2329.402264,2346.146928,2324.318518,2384.684502,2392.024225,2422.04557,2545.42842,2535.122307,2569.216471,2471.830633,2645.027124,2658.354205,2570.85391,2551.320635,,
Portugal,336.9136017,365.8401159,363.164048,394.9389587,410.2518271,440.8829378,451.7508137,486.5854153,497.1290025,579.9724928,663.8615064,726.0504577,745.2839546,798.8351809,824.3612187,845.3624414,872.3493743,845.3689451,916.7693877,998.1606963,1022.463649,1006.494127,1119.204631,1117.913127,1115.894269,1093.858572,1208.47428,1241.195665,1299.585114,1575.754523,1680.962391,1703.316438,1813.885846,1786.451941,1827.696673,2014.0205,1986.836971,2083.487676,2240.067318,2390.494731,2390.097939,2391.228193,2477.48975,2400.765918,2462.985059,2519.004925,2390.324139,2402.476666,2337.290708,2304.088748,2222.580605,2162.744233,2034.612306,2111.615767,,
Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,,,,,,,,,,,,7764.897774,7810.388335,10080.65526,8014.623062,12419.76961,8794.778975,9517.705763,8445.614474,13722.34998,14803.57598,16715.66157,17348.32745,16058.38798,16483.00546,15217.74809,15058.70568,14613.48083,14529.96049,14313.37272,13697.33755,14886.8802,15421.47945,15921.85443,15882.7212,16264.77639,16892.72932,19262.16886,19478.01749,19833.55268,18401.30221,20191.22075,21517.77934,21150.57359,22762.08038,19911.94063,19819.72446,18764.49144,16375.83174,15230.3672,15882.36677,16793.11832,18813.45132,,,
Romania,,,,,,,,,,,,2058.858004,2131.873399,2295.751696,2285.599718,2432.810251,2594.392518,2735.439116,2921.299554,2882.334152,2932.527293,2888.797091,2876.733331,2890.319977,2856.939637,2853.794833,2917.175917,3027.565216,3033.684681,2987.040021,2683.151527,2231.864878,2052.620604,2003.723936,1892.68573,2053.94077,2109.638249,1989.994049,1823.461133,1613.781615,1614.209857,1663.611373,1755.130026,1832.045089,1803.245451,1810.30761,1884.332417,1903.798844,1928.969623,1712.651394,1730.191396,1776.312161,1740.95299,,,
Russian Federation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5928.792747,5861.248526,5351.216324,5057.920455,4428.889427,4290.771612,4252.728479,4069.747582,3981.491663,4136.739131,4224.278125,4288.470907,4288.174107,4461.323913,4493.685669,4540.958291,4688.395749,4709.850968,4823.254689,4530.682043,4925.080971,5165.782562,5283.410314,,,
Rwanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.4741043,,,,,,,,,,,,,,313.2096155,316.793384,314.791906,318.2651258,,,,,,,,
San Marino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.5211006,,,,,,,,,,,,,,253.7867657,280.7778199,280.9993358,274.890044,,,,,,,,
Saudi Arabia,,,,,,,,,,,,1207.015101,979.4232499,1079.937009,1148.691565,1180.410314,1296.029215,1368.95037,1944.065479,2407.912336,3137.366327,4007.634791,4215.425597,4333.453406,3606.135952,3442.30547,3277.948048,3750.913139,4125.912992,3977.093893,3545.241611,3997.615709,4421.507561,4463.807415,4573.444878,4482.283927,4679.487387,4354.71167,4528.169445,4493.971297,4574.463359,4564.288875,4907.897847,4819.595497,4980.313086,4952.56116,5341.830568,5378.056537,5851.561251,6077.334271,6600.030003,6184.09078,6789.243182,,,
Senegal,,,,,,,,,,,,285.5700323,280.8376708,285.1451892,284.4441208,283.2363124,281.8769005,281.840462,275.6103901,280.9858011,280.2966104,270.7886604,260.7194212,253.7855358,259.2466707,242.4191025,246.011335,254.2118987,234.3413276,225.7741465,224.4278533,215.9624825,222.634686,215.3188424,207.7774327,214.0844194,213.6449741,221.0058207,227.8016982,234.3993709,243.1733718,256.1488457,253.3009184,239.5114173,249.4340302,247.6615038,241.6819897,252.4098467,256.3237227,306.0228155,303.1989943,311.2314192,299.5292199,,,
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2598.79304,2201.633412,2020.153735,1714.978114,1565.282103,1808.665745,2175.794594,2299.904259,2302.983782,1686.92925,1826.357648,1994.463468,2118.790309,2223.783121,2424.404444,2157.162922,2302.391572,2249.078551,2286.796099,2073.132511,2130.720204,2237.376071,2008.81863,,,
Seychelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537,,,,,,,,,,,,,,3103.030303,2750.301568,2872.340426,2410.828737,,,,,,,,
Sierra Leone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
